Category,Id
unrelated,358650
unrelated,358654
unrelated,358653
unrelated,358658
disagreed,358657
disagreed,358656
unrelated,358655
unrelated,358660
unrelated,358661
unrelated,358664
unrelated,358663
unrelated,358666
unrelated,358662
unrelated,358665
unrelated,358667
agreed,358668
agreed,358670
agreed,358671
unrelated,358644
unrelated,358674
unrelated,358673
agreed,358672
unrelated,358659
unrelated,358676
unrelated,358679
unrelated,358678
unrelated,358675
unrelated,358677
unrelated,358680
unrelated,358683
unrelated,358684
unrelated,358681
unrelated,358682
agreed,358669
unrelated,358686
agreed,358687
agreed,358690
unrelated,358688
unrelated,358685
agreed,358693
unrelated,358692
unrelated,358691
agreed,358694
unrelated,358695
unrelated,358698
agreed,358696
unrelated,358699
agreed,358689
unrelated,358697
unrelated,358700
unrelated,358701
unrelated,358702
unrelated,358703
agreed,358706
agreed,358710
unrelated,358704
agreed,358711
unrelated,358709
agreed,358707
unrelated,358705
agreed,358708
agreed,358712
agreed,358713
agreed,358714
unrelated,358718
agreed,358715
unrelated,358717
unrelated,358721
unrelated,358720
unrelated,358722
unrelated,358719
unrelated,358716
unrelated,358723
unrelated,358724
unrelated,358726
unrelated,358725
unrelated,358729
unrelated,358731
agreed,358734
agreed,358732
unrelated,358733
unrelated,358728
unrelated,358737
unrelated,358735
unrelated,358736
unrelated,358738
unrelated,358740
unrelated,358730
unrelated,358742
unrelated,358741
unrelated,358727
unrelated,358739
unrelated,358745
unrelated,358746
unrelated,358744
unrelated,358747
unrelated,358743
unrelated,358748
unrelated,358752
unrelated,358749
unrelated,358751
agreed,358750
unrelated,358753
unrelated,358755
agreed,358754
unrelated,358756
agreed,358759
agreed,358763
agreed,358758
agreed,358761
agreed,358757
agreed,358762
agreed,358760
unrelated,358764
unrelated,358765
agreed,358768
unrelated,358766
agreed,358770
unrelated,358767
agreed,358769
agreed,358771
agreed,358772
agreed,358773
unrelated,358774
agreed,358776
unrelated,358775
agreed,358780
agreed,358778
agreed,358779
agreed,358777
agreed,358781
agreed,358782
agreed,358785
agreed,358784
agreed,358786
agreed,358783
agreed,358788
unrelated,358787
unrelated,358789
unrelated,358793
unrelated,358791
agreed,358790
agreed,358792
unrelated,358795
unrelated,358794
unrelated,358797
unrelated,358796
unrelated,358799
unrelated,358798
unrelated,358800
disagreed,358801
unrelated,358802
unrelated,358805
agreed,358803
unrelated,358804
unrelated,358812
agreed,358807
unrelated,358806
unrelated,358808
unrelated,358809
unrelated,358811
unrelated,358810
unrelated,358813
unrelated,358814
agreed,358818
agreed,358815
agreed,358816
unrelated,358820
agreed,358817
unrelated,358822
unrelated,358821
unrelated,358823
agreed,358819
unrelated,358824
unrelated,358826
unrelated,358827
unrelated,358825
unrelated,358828
unrelated,358831
unrelated,358829
unrelated,358830
unrelated,358833
unrelated,358832
unrelated,358834
unrelated,358836
unrelated,358838
unrelated,358841
unrelated,358837
unrelated,358835
unrelated,358840
unrelated,358839
unrelated,358843
unrelated,358844
unrelated,358842
unrelated,358845
agreed,358848
agreed,358849
unrelated,358851
agreed,358846
unrelated,358847
unrelated,358850
unrelated,358853
agreed,358854
unrelated,358852
unrelated,358855
unrelated,358857
unrelated,358858
unrelated,358861
agreed,358860
unrelated,358859
unrelated,358856
unrelated,358862
unrelated,358864
agreed,358865
unrelated,358869
unrelated,358867
unrelated,358866
unrelated,358870
unrelated,358863
unrelated,358868
unrelated,358871
unrelated,358872
unrelated,358873
unrelated,358875
unrelated,358881
unrelated,358877
unrelated,358876
unrelated,358879
unrelated,358880
unrelated,358874
unrelated,358878
unrelated,358882
unrelated,358883
unrelated,358884
unrelated,358885
unrelated,358888
unrelated,358889
unrelated,358887
unrelated,358886
unrelated,358891
unrelated,358892
unrelated,358893
unrelated,358894
unrelated,358895
unrelated,358896
agreed,358897
agreed,358898
agreed,358899
agreed,358901
agreed,358900
unrelated,358902
unrelated,358890
agreed,358905
unrelated,358904
unrelated,358903
agreed,358907
unrelated,358909
unrelated,358908
agreed,358906
unrelated,358910
unrelated,358911
unrelated,358915
unrelated,358916
unrelated,358918
unrelated,358920
unrelated,358917
unrelated,358912
unrelated,358919
unrelated,358921
unrelated,358913
unrelated,358922
unrelated,358924
unrelated,358923
unrelated,358927
unrelated,358926
unrelated,358928
unrelated,358914
unrelated,358929
unrelated,358930
agreed,358931
agreed,358932
agreed,358934
unrelated,358936
unrelated,358935
agreed,358933
disagreed,358938
unrelated,358925
unrelated,358937
unrelated,358942
unrelated,358941
agreed,358940
agreed,358939
unrelated,358944
agreed,358943
unrelated,358947
unrelated,358948
unrelated,358946
unrelated,358945
agreed,358951
agreed,358953
unrelated,358949
agreed,358954
unrelated,358950
agreed,358957
unrelated,358952
agreed,358955
agreed,358960
agreed,358956
agreed,358961
agreed,358958
agreed,358959
agreed,358962
agreed,358963
unrelated,358967
unrelated,358964
unrelated,358965
unrelated,358969
agreed,358968
unrelated,358972
unrelated,358974
unrelated,358975
unrelated,358973
unrelated,358976
unrelated,358977
agreed,358978
unrelated,358966
unrelated,358971
unrelated,358981
unrelated,358980
unrelated,358982
unrelated,358983
unrelated,358985
unrelated,358986
unrelated,358979
agreed,358988
unrelated,358984
unrelated,358987
unrelated,358970
unrelated,358990
agreed,358989
unrelated,358991
unrelated,358993
unrelated,358992
unrelated,358994
unrelated,358995
unrelated,358997
unrelated,358998
unrelated,358999
unrelated,359003
unrelated,359000
unrelated,359001
unrelated,359005
unrelated,359002
unrelated,358996
agreed,359007
unrelated,359009
unrelated,359008
unrelated,359010
agreed,359013
agreed,359012
unrelated,359014
unrelated,359015
unrelated,359017
unrelated,359006
unrelated,359019
unrelated,359018
unrelated,359004
unrelated,359020
unrelated,359016
unrelated,359021
agreed,359011
unrelated,359022
unrelated,359023
unrelated,359024
unrelated,359027
unrelated,359029
unrelated,359028
unrelated,359025
unrelated,359026
unrelated,359031
unrelated,359034
unrelated,359032
unrelated,359033
unrelated,359035
agreed,359037
agreed,359036
agreed,359038
unrelated,359039
unrelated,359040
unrelated,359030
unrelated,359043
unrelated,359041
unrelated,359042
unrelated,359045
unrelated,359046
unrelated,359044
unrelated,359047
unrelated,359048
unrelated,359052
unrelated,359049
unrelated,359050
unrelated,359051
unrelated,359053
unrelated,359055
unrelated,359057
unrelated,359054
unrelated,359056
unrelated,359058
unrelated,359063
unrelated,359060
unrelated,359065
unrelated,359061
unrelated,359064
unrelated,359067
unrelated,359066
unrelated,359059
unrelated,359069
agreed,359071
unrelated,359072
unrelated,359073
unrelated,359070
unrelated,359074
unrelated,359075
unrelated,359068
unrelated,359076
unrelated,359078
unrelated,359080
unrelated,359081
unrelated,359079
unrelated,359077
unrelated,359082
agreed,359085
unrelated,359083
unrelated,359062
agreed,359089
unrelated,359084
agreed,359086
unrelated,359088
agreed,359090
unrelated,359092
unrelated,359093
unrelated,359095
unrelated,359098
agreed,359096
unrelated,359091
unrelated,359097
unrelated,359094
unrelated,359099
agreed,359101
agreed,359100
unrelated,359103
unrelated,359102
unrelated,359105
agreed,359106
unrelated,359107
agreed,359108
unrelated,359109
unrelated,359110
unrelated,359111
unrelated,359087
unrelated,359115
unrelated,359114
agreed,359117
unrelated,359118
unrelated,359119
unrelated,359113
unrelated,359121
unrelated,359123
unrelated,359120
unrelated,359125
unrelated,359104
agreed,359126
agreed,359127
unrelated,359112
unrelated,359124
unrelated,359129
agreed,359116
unrelated,359130
agreed,359131
unrelated,359132
agreed,359133
agreed,359137
unrelated,359135
unrelated,359136
agreed,359138
unrelated,359134
unrelated,359140
unrelated,359139
agreed,359142
unrelated,359122
agreed,359128
agreed,359144
agreed,359143
unrelated,359141
unrelated,359146
agreed,359145
unrelated,359148
unrelated,359147
unrelated,359150
unrelated,359149
unrelated,359151
unrelated,359152
unrelated,359153
unrelated,359154
unrelated,359157
unrelated,359160
unrelated,359155
unrelated,359159
unrelated,359158
unrelated,359156
unrelated,359162
unrelated,359164
unrelated,359167
unrelated,359166
unrelated,359165
agreed,359168
agreed,359161
agreed,359170
unrelated,359171
agreed,359173
agreed,359172
agreed,359174
unrelated,359177
unrelated,359175
unrelated,359176
unrelated,359178
unrelated,359179
unrelated,359163
unrelated,359180
unrelated,359181
agreed,359169
unrelated,359184
unrelated,359182
unrelated,359187
unrelated,359186
unrelated,359185
unrelated,359183
agreed,359189
unrelated,359190
unrelated,359191
agreed,359193
unrelated,359188
unrelated,359194
unrelated,359192
unrelated,359198
unrelated,359195
unrelated,359196
unrelated,359199
unrelated,359197
agreed,359201
agreed,359202
agreed,359200
unrelated,359204
unrelated,359203
unrelated,359205
unrelated,359206
unrelated,359208
unrelated,359207
unrelated,359211
unrelated,359209
unrelated,359210
unrelated,359212
unrelated,359213
unrelated,359215
unrelated,359214
unrelated,359216
unrelated,359217
agreed,359218
agreed,359220
unrelated,359221
unrelated,359222
agreed,359219
agreed,359226
unrelated,359223
unrelated,359224
unrelated,359228
unrelated,359227
agreed,359229
agreed,359231
unrelated,359230
agreed,359235
agreed,359225
agreed,359239
agreed,359234
agreed,359238
agreed,359240
agreed,359237
agreed,359242
unrelated,359243
agreed,359241
unrelated,359245
unrelated,359246
agreed,359233
unrelated,359247
unrelated,359248
unrelated,359250
unrelated,359249
unrelated,359251
unrelated,359252
agreed,359232
agreed,359236
unrelated,359254
unrelated,359256
unrelated,359255
unrelated,359257
unrelated,359258
unrelated,359260
unrelated,359261
agreed,359259
unrelated,359253
unrelated,359262
unrelated,359264
unrelated,359263
unrelated,359265
agreed,359266
agreed,359267
agreed,359269
agreed,359268
agreed,359270
agreed,359271
unrelated,359273
agreed,359272
agreed,359274
agreed,359275
agreed,359276
unrelated,359279
agreed,359278
unrelated,359244
agreed,359277
agreed,359281
agreed,359280
agreed,359284
agreed,359283
agreed,359282
agreed,359286
agreed,359285
agreed,359287
agreed,359289
agreed,359290
agreed,359291
unrelated,359293
unrelated,359292
unrelated,359294
agreed,359295
agreed,359288
unrelated,359296
agreed,359297
agreed,359300
unrelated,359299
agreed,359298
unrelated,359301
unrelated,359302
unrelated,359305
unrelated,359306
agreed,359308
agreed,359310
unrelated,359307
unrelated,359304
agreed,359309
unrelated,359303
agreed,359312
agreed,359311
agreed,359315
unrelated,359313
agreed,359318
agreed,359316
agreed,359317
agreed,359319
agreed,359314
agreed,359320
agreed,359322
agreed,359323
unrelated,359325
agreed,359326
agreed,359327
agreed,359324
unrelated,359328
agreed,359321
unrelated,359329
unrelated,359331
unrelated,359330
unrelated,359338
agreed,359335
unrelated,359334
unrelated,359332
unrelated,359339
unrelated,359333
unrelated,359337
unrelated,359340
agreed,359341
agreed,359336
agreed,359342
unrelated,359343
agreed,359344
unrelated,359347
unrelated,359348
unrelated,359345
unrelated,359346
unrelated,359349
unrelated,359351
unrelated,359352
unrelated,359353
disagreed,359354
agreed,359350
unrelated,359355
unrelated,359356
unrelated,359357
unrelated,359358
unrelated,359361
unrelated,359360
unrelated,359363
unrelated,359364
unrelated,359359
unrelated,359362
unrelated,359366
unrelated,359365
unrelated,359367
unrelated,359368
unrelated,359369
unrelated,359372
unrelated,359373
unrelated,359371
unrelated,359374
unrelated,359375
unrelated,359377
unrelated,359378
unrelated,359376
unrelated,359379
unrelated,359380
unrelated,359381
unrelated,359384
unrelated,359382
unrelated,359383
unrelated,359386
unrelated,359385
unrelated,359387
unrelated,359370
unrelated,359388
unrelated,359391
unrelated,359390
unrelated,359389
unrelated,359393
unrelated,359392
unrelated,359395
unrelated,359396
unrelated,359397
unrelated,359398
disagreed,359394
unrelated,359400
unrelated,359402
unrelated,359399
unrelated,359405
unrelated,359404
unrelated,359407
unrelated,359406
unrelated,359409
unrelated,359403
unrelated,359408
unrelated,359410
unrelated,359411
unrelated,359413
unrelated,359414
unrelated,359412
unrelated,359416
unrelated,359417
unrelated,359415
unrelated,359418
unrelated,359421
unrelated,359419
unrelated,359420
unrelated,359422
unrelated,359401
unrelated,359424
disagreed,359427
unrelated,359425
unrelated,359426
unrelated,359423
unrelated,359428
unrelated,359431
unrelated,359429
unrelated,359432
unrelated,359430
unrelated,359433
unrelated,359435
unrelated,359437
unrelated,359440
unrelated,359434
unrelated,359438
unrelated,359441
unrelated,359436
unrelated,359439
unrelated,359444
unrelated,359442
unrelated,359443
unrelated,359445
unrelated,359448
unrelated,359447
unrelated,359446
unrelated,359449
disagreed,359450
disagreed,359451
unrelated,359454
unrelated,359453
unrelated,359452
unrelated,359455
unrelated,359456
unrelated,359458
unrelated,359457
agreed,359461
unrelated,359459
agreed,359463
agreed,359464
unrelated,359462
agreed,359460
agreed,359467
agreed,359466
agreed,359470
agreed,359473
agreed,359469
agreed,359471
agreed,359474
agreed,359472
agreed,359475
agreed,359465
agreed,359476
agreed,359477
agreed,359479
agreed,359478
agreed,359481
agreed,359480
agreed,359482
agreed,359484
agreed,359483
agreed,359488
agreed,359468
agreed,359487
agreed,359490
agreed,359486
agreed,359485
agreed,359489
agreed,359491
agreed,359492
agreed,359493
agreed,359494
agreed,359498
agreed,359495
agreed,359499
unrelated,359500
agreed,359496
unrelated,359501
agreed,359497
unrelated,359502
agreed,359503
unrelated,359506
agreed,359505
unrelated,359507
agreed,359504
agreed,359508
agreed,359509
unrelated,359511
disagreed,359510
unrelated,359513
unrelated,359512
unrelated,359514
unrelated,359518
unrelated,359517
unrelated,359515
unrelated,359516
unrelated,359522
unrelated,359521
unrelated,359519
unrelated,359523
unrelated,359520
unrelated,359524
unrelated,359526
unrelated,359525
unrelated,359530
unrelated,359529
unrelated,359531
unrelated,359528
unrelated,359527
unrelated,359533
unrelated,359534
unrelated,359532
unrelated,359536
unrelated,359537
unrelated,359535
unrelated,359540
unrelated,359541
unrelated,359538
unrelated,359542
unrelated,359546
unrelated,359543
unrelated,359545
unrelated,359544
unrelated,359547
unrelated,359548
unrelated,359552
unrelated,359551
unrelated,359554
unrelated,359553
unrelated,359549
unrelated,359550
unrelated,359555
unrelated,359539
unrelated,359556
unrelated,359558
unrelated,359557
unrelated,359559
unrelated,359561
unrelated,359563
unrelated,359560
unrelated,359562
unrelated,359564
unrelated,359565
unrelated,359566
unrelated,359568
unrelated,359567
unrelated,359569
unrelated,359571
unrelated,359572
unrelated,359573
unrelated,359574
unrelated,359577
unrelated,359575
unrelated,359576
unrelated,359579
unrelated,359578
unrelated,359580
unrelated,359581
unrelated,359583
unrelated,359570
unrelated,359585
unrelated,359584
unrelated,359582
unrelated,359587
unrelated,359589
unrelated,359586
unrelated,359590
unrelated,359588
unrelated,359592
unrelated,359591
unrelated,359593
unrelated,359594
unrelated,359596
unrelated,359601
unrelated,359598
unrelated,359597
unrelated,359600
unrelated,359595
unrelated,359599
unrelated,359602
unrelated,359603
unrelated,359604
unrelated,359605
unrelated,359607
unrelated,359606
unrelated,359608
unrelated,359610
unrelated,359611
unrelated,359612
unrelated,359609
unrelated,359615
unrelated,359613
unrelated,359618
unrelated,359619
unrelated,359617
unrelated,359614
unrelated,359616
unrelated,359622
unrelated,359624
unrelated,359620
unrelated,359628
disagreed,359627
unrelated,359621
unrelated,359623
unrelated,359629
unrelated,359626
unrelated,359625
disagreed,359632
unrelated,359635
unrelated,359630
unrelated,359633
agreed,359634
unrelated,359637
unrelated,359636
unrelated,359631
unrelated,359639
unrelated,359638
disagreed,359640
agreed,359643
disagreed,359641
unrelated,359645
agreed,359648
agreed,359644
disagreed,359649
disagreed,359647
unrelated,359642
unrelated,359651
unrelated,359650
unrelated,359652
unrelated,359654
unrelated,359653
unrelated,359657
agreed,359646
unrelated,359655
unrelated,359656
unrelated,359659
unrelated,359658
agreed,359661
agreed,359662
unrelated,359660
unrelated,359663
unrelated,359664
agreed,359666
unrelated,359668
agreed,359665
unrelated,359669
agreed,359667
unrelated,359670
unrelated,359671
unrelated,359672
unrelated,359675
unrelated,359673
unrelated,359674
unrelated,359676
unrelated,359677
unrelated,359680
unrelated,359682
unrelated,359681
unrelated,359679
unrelated,359683
unrelated,359678
unrelated,359684
disagreed,359685
disagreed,359686
disagreed,359688
disagreed,359687
disagreed,359691
disagreed,359689
disagreed,359693
disagreed,359694
disagreed,359692
unrelated,359697
disagreed,359690
unrelated,359698
disagreed,359696
unrelated,359700
unrelated,359695
unrelated,359699
unrelated,359701
unrelated,359703
unrelated,359702
unrelated,359704
unrelated,359707
unrelated,359706
unrelated,359708
unrelated,359710
unrelated,359705
unrelated,359711
unrelated,359712
unrelated,359709
agreed,359713
agreed,359714
agreed,359715
unrelated,359718
unrelated,359717
unrelated,359719
unrelated,359720
unrelated,359721
unrelated,359722
unrelated,359723
unrelated,359716
agreed,359727
unrelated,359724
unrelated,359725
unrelated,359729
agreed,359726
agreed,359730
agreed,359728
agreed,359732
agreed,359735
agreed,359734
unrelated,359737
agreed,359731
agreed,359733
unrelated,359736
unrelated,359738
unrelated,359740
unrelated,359739
unrelated,359741
unrelated,359743
unrelated,359747
unrelated,359744
unrelated,359746
unrelated,359745
agreed,359748
unrelated,359749
unrelated,359751
unrelated,359750
unrelated,359752
unrelated,359754
unrelated,359753
unrelated,359755
unrelated,359757
unrelated,359756
unrelated,359742
unrelated,359759
unrelated,359760
unrelated,359762
unrelated,359764
unrelated,359763
unrelated,359765
unrelated,359766
disagreed,359767
unrelated,359768
unrelated,359771
disagreed,359769
unrelated,359758
unrelated,359770
unrelated,359773
unrelated,359772
unrelated,359761
unrelated,359776
unrelated,359775
unrelated,359774
unrelated,359778
unrelated,359779
unrelated,359777
unrelated,359781
unrelated,359780
unrelated,359783
unrelated,359786
unrelated,359782
agreed,359787
agreed,359788
unrelated,359784
agreed,359789
unrelated,359785
agreed,359790
unrelated,359793
agreed,359791
unrelated,359794
unrelated,359792
unrelated,359795
agreed,359797
unrelated,359800
unrelated,359801
agreed,359798
unrelated,359796
unrelated,359803
agreed,359802
unrelated,359804
unrelated,359799
disagreed,359806
unrelated,359805
unrelated,359808
unrelated,359809
unrelated,359807
unrelated,359810
unrelated,359811
unrelated,359814
unrelated,359818
unrelated,359815
unrelated,359813
unrelated,359816
unrelated,359817
unrelated,359819
unrelated,359820
agreed,359821
unrelated,359822
unrelated,359825
unrelated,359823
unrelated,359824
unrelated,359829
unrelated,359826
unrelated,359827
unrelated,359831
unrelated,359830
unrelated,359828
agreed,359833
agreed,359832
agreed,359834
agreed,359835
agreed,359837
agreed,359836
unrelated,359841
unrelated,359842
unrelated,359840
unrelated,359839
agreed,359838
unrelated,359812
unrelated,359843
unrelated,359846
unrelated,359847
unrelated,359844
unrelated,359849
unrelated,359848
unrelated,359845
unrelated,359850
unrelated,359851
unrelated,359852
unrelated,359853
unrelated,359857
unrelated,359856
unrelated,359855
unrelated,359854
unrelated,359858
unrelated,359860
unrelated,359859
unrelated,359861
unrelated,359862
unrelated,359863
unrelated,359865
unrelated,359864
unrelated,359866
unrelated,359868
unrelated,359871
unrelated,359867
unrelated,359870
unrelated,359872
unrelated,359869
unrelated,359873
unrelated,359874
unrelated,359875
unrelated,359879
unrelated,359876
unrelated,359880
unrelated,359881
unrelated,359878
unrelated,359882
unrelated,359883
unrelated,359884
unrelated,359885
unrelated,359877
unrelated,359886
unrelated,359887
unrelated,359889
unrelated,359888
unrelated,359892
unrelated,359890
unrelated,359893
unrelated,359891
unrelated,359896
unrelated,359894
unrelated,359895
unrelated,359897
unrelated,359899
unrelated,359898
unrelated,359901
unrelated,359902
unrelated,359900
unrelated,359904
unrelated,359905
unrelated,359903
unrelated,359906
unrelated,359907
unrelated,359908
unrelated,359910
unrelated,359909
unrelated,359912
disagreed,359914
unrelated,359911
unrelated,359913
unrelated,359916
unrelated,359915
unrelated,359917
unrelated,359918
unrelated,359920
unrelated,359921
unrelated,359925
unrelated,359922
unrelated,359923
unrelated,359924
unrelated,359919
unrelated,359926
unrelated,359927
unrelated,359929
unrelated,359928
unrelated,359934
unrelated,359930
unrelated,359932
unrelated,359931
unrelated,359933
unrelated,359935
unrelated,359938
unrelated,359936
unrelated,359939
unrelated,359941
unrelated,359937
unrelated,359943
unrelated,359945
unrelated,359947
unrelated,359946
unrelated,359944
agreed,359949
agreed,359950
unrelated,359948
agreed,359951
unrelated,359952
agreed,359954
agreed,359953
unrelated,359955
unrelated,359956
unrelated,359958
unrelated,359959
unrelated,359960
unrelated,359961
unrelated,359957
unrelated,359962
unrelated,359964
unrelated,359963
unrelated,359966
unrelated,359965
unrelated,359967
unrelated,359969
unrelated,359970
unrelated,359972
unrelated,359971
unrelated,359973
unrelated,359974
unrelated,359975
unrelated,359976
unrelated,359977
unrelated,359968
unrelated,359940
unrelated,359942
agreed,359982
agreed,359980
agreed,359981
agreed,359983
agreed,359984
unrelated,359985
unrelated,359986
unrelated,359979
agreed,359988
agreed,359989
unrelated,359987
unrelated,359990
agreed,359991
agreed,359992
agreed,359994
agreed,359993
agreed,359995
agreed,359997
agreed,359996
agreed,359998
unrelated,359999
agreed,360000
agreed,360001
unrelated,360002
unrelated,360003
agreed,360005
unrelated,360008
unrelated,359978
unrelated,360007
agreed,360009
agreed,360010
agreed,360011
agreed,360004
unrelated,360012
unrelated,360014
unrelated,360006
unrelated,360013
unrelated,360016
unrelated,360015
unrelated,360017
unrelated,360021
unrelated,360020
unrelated,360019
unrelated,360023
unrelated,360024
unrelated,360026
unrelated,360027
unrelated,360022
unrelated,360029
unrelated,360025
unrelated,360028
unrelated,360030
unrelated,360032
unrelated,360031
unrelated,360018
unrelated,360033
unrelated,360034
unrelated,360035
unrelated,360036
unrelated,360038
unrelated,360037
unrelated,360040
agreed,360041
unrelated,360039
unrelated,360042
unrelated,360045
unrelated,360044
unrelated,360043
unrelated,360046
unrelated,360051
unrelated,360049
unrelated,360052
unrelated,360050
unrelated,360048
unrelated,360053
unrelated,360055
unrelated,360056
unrelated,360054
disagreed,360057
unrelated,360047
unrelated,360058
unrelated,360059
unrelated,360060
unrelated,360061
unrelated,360062
unrelated,360064
unrelated,360066
agreed,360063
agreed,360067
agreed,360069
unrelated,360068
agreed,360070
agreed,360071
unrelated,360072
agreed,360074
unrelated,360075
agreed,360073
unrelated,360076
agreed,360077
unrelated,360079
unrelated,360081
unrelated,360078
unrelated,360082
unrelated,360084
unrelated,360083
unrelated,360085
unrelated,360086
unrelated,360087
unrelated,360089
unrelated,360088
unrelated,360092
unrelated,360080
unrelated,360091
unrelated,360090
agreed,360096
unrelated,360094
unrelated,360093
agreed,360065
unrelated,360095
unrelated,360098
unrelated,360097
unrelated,360099
unrelated,360100
unrelated,360103
unrelated,360101
agreed,360105
unrelated,360102
unrelated,360104
unrelated,360106
unrelated,360108
agreed,360110
unrelated,360113
unrelated,360112
unrelated,360114
unrelated,360109
unrelated,360111
unrelated,360116
agreed,360120
agreed,360118
agreed,360117
unrelated,360119
agreed,360115
agreed,360121
unrelated,360123
unrelated,360124
agreed,360127
unrelated,360129
unrelated,360128
unrelated,360130
unrelated,360107
agreed,360125
agreed,360132
agreed,360126
unrelated,360131
agreed,360133
agreed,360135
agreed,360122
unrelated,360136
agreed,360134
agreed,360139
agreed,360140
unrelated,360138
unrelated,360142
unrelated,360145
unrelated,360144
unrelated,360141
unrelated,360148
unrelated,360147
agreed,360143
unrelated,360146
unrelated,360149
unrelated,360150
unrelated,360152
unrelated,360154
unrelated,360153
unrelated,360151
unrelated,360156
agreed,360158
unrelated,360157
unrelated,360159
unrelated,360161
unrelated,360165
unrelated,360160
unrelated,360162
unrelated,360166
unrelated,360167
unrelated,360164
unrelated,360168
unrelated,360169
unrelated,360170
unrelated,360171
unrelated,360173
unrelated,360172
unrelated,360174
unrelated,360137
agreed,360155
unrelated,360175
unrelated,360177
unrelated,360176
unrelated,360178
agreed,360179
unrelated,360181
agreed,360180
unrelated,360183
disagreed,360186
unrelated,360187
unrelated,360185
unrelated,360182
unrelated,360184
unrelated,360163
unrelated,360188
unrelated,360191
unrelated,360196
unrelated,360193
unrelated,360190
unrelated,360192
unrelated,360195
unrelated,360198
unrelated,360197
agreed,360194
disagreed,360199
unrelated,360189
unrelated,360200
unrelated,360202
unrelated,360204
unrelated,360206
agreed,360205
unrelated,360207
unrelated,360203
agreed,360209
agreed,360211
unrelated,360208
agreed,360210
agreed,360213
unrelated,360214
unrelated,360216
agreed,360212
unrelated,360215
agreed,360217
unrelated,360218
unrelated,360219
unrelated,360221
unrelated,360222
unrelated,360224
agreed,360220
unrelated,360223
unrelated,360201
unrelated,360226
agreed,360225
unrelated,360227
unrelated,360228
unrelated,360230
unrelated,360231
unrelated,360232
unrelated,360234
unrelated,360229
unrelated,360233
unrelated,360236
agreed,360237
unrelated,360238
unrelated,360239
agreed,360235
unrelated,360240
unrelated,360241
unrelated,360243
agreed,360244
unrelated,360242
unrelated,360245
unrelated,360246
unrelated,360248
unrelated,360247
unrelated,360251
unrelated,360249
unrelated,360252
unrelated,360254
unrelated,360253
unrelated,360255
unrelated,360257
unrelated,360259
unrelated,360258
unrelated,360256
unrelated,360260
unrelated,360261
unrelated,360263
unrelated,360264
unrelated,360262
unrelated,360265
unrelated,360266
unrelated,360267
unrelated,360268
unrelated,360269
agreed,360270
unrelated,360250
unrelated,360271
unrelated,360273
unrelated,360272
unrelated,360276
unrelated,360274
unrelated,360277
unrelated,360275
unrelated,360278
unrelated,360279
unrelated,360286
unrelated,360281
unrelated,360283
unrelated,360284
unrelated,360280
unrelated,360287
unrelated,360282
unrelated,360288
unrelated,360285
unrelated,360291
agreed,360293
unrelated,360290
unrelated,360289
unrelated,360295
unrelated,360297
unrelated,360294
unrelated,360298
unrelated,360296
agreed,360292
unrelated,360299
agreed,360301
unrelated,360304
agreed,360300
agreed,360305
unrelated,360303
unrelated,360306
agreed,360302
unrelated,360311
unrelated,360308
agreed,360310
agreed,360313
unrelated,360312
unrelated,360314
unrelated,360316
agreed,360318
agreed,360315
unrelated,360317
unrelated,360319
agreed,360320
unrelated,360322
agreed,360307
agreed,360325
agreed,360324
unrelated,360327
unrelated,360326
unrelated,360328
unrelated,360330
unrelated,360329
unrelated,360331
agreed,360323
unrelated,360332
unrelated,360336
unrelated,360333
unrelated,360335
agreed,360337
agreed,360309
agreed,360340
agreed,360341
agreed,360339
unrelated,360343
agreed,360338
unrelated,360342
unrelated,360345
unrelated,360346
unrelated,360348
unrelated,360344
unrelated,360349
unrelated,360321
unrelated,360347
unrelated,360350
agreed,360351
agreed,360352
unrelated,360354
unrelated,360334
agreed,360353
unrelated,360359
unrelated,360358
unrelated,360357
unrelated,360361
unrelated,360356
unrelated,360360
unrelated,360362
agreed,360364
agreed,360363
unrelated,360355
unrelated,360365
unrelated,360367
unrelated,360369
unrelated,360368
unrelated,360366
agreed,360372
unrelated,360370
unrelated,360373
unrelated,360376
unrelated,360378
unrelated,360377
unrelated,360379
unrelated,360375
agreed,360380
unrelated,360382
unrelated,360384
unrelated,360383
unrelated,360386
unrelated,360387
agreed,360385
unrelated,360389
unrelated,360374
unrelated,360388
unrelated,360390
unrelated,360392
unrelated,360391
unrelated,360394
unrelated,360393
unrelated,360395
unrelated,360397
agreed,360398
unrelated,360399
unrelated,360402
unrelated,360401
unrelated,360381
unrelated,360400
agreed,360371
agreed,360403
unrelated,360409
unrelated,360406
unrelated,360408
unrelated,360411
unrelated,360407
unrelated,360412
unrelated,360410
unrelated,360413
unrelated,360416
unrelated,360414
unrelated,360415
unrelated,360417
agreed,360418
unrelated,360420
agreed,360419
unrelated,360404
unrelated,360421
unrelated,360396
agreed,360424
agreed,360425
agreed,360422
unrelated,360426
unrelated,360428
unrelated,360405
agreed,360427
agreed,360423
unrelated,360431
unrelated,360434
unrelated,360432
unrelated,360429
unrelated,360430
unrelated,360435
unrelated,360433
unrelated,360436
agreed,360439
unrelated,360438
unrelated,360441
unrelated,360440
agreed,360444
unrelated,360442
unrelated,360443
unrelated,360446
unrelated,360445
unrelated,360447
unrelated,360448
unrelated,360437
unrelated,360449
agreed,360450
